Station ID,Latitude,Longitude,City,Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency
EVS02260,13.771828,100.511446, Berlin,6:00-22:00,6.25,98,Greenlots,50,"CCS, Tesla",2020,No,3.2,5,Quarterly
EVS02261,-78.709273,38.896409, Berlin,24-Jul,14.98,15,Greenlots,350,CCS,2013,Yes,3.3,6,Annually
EVS02262,-33.744876,151.32431, München,6:00-22:00,12.51,84,ChargePoint,22,Tesla,2021,No,3.2,1,Annually
EVS02263,34.052811,-118.214318,Frankfurt,6:00-22:00,5.99,62,Ionity,22,"Type 2, CCS",2014,Yes,3.5,6,Quarterly
EVS02264,-33.761628,18.450495, Stuttgart,9:00-18:00,1.53,13,EVgo,150,"Type 2, CCS",2021,Yes,3.3,9,Annually
EVS02265,-33.859816,151.356277, München,9:00-18:00,4.07,42,Greenlots,150,CCS,2015,No,4.6,10,Monthly
EVS02266,18.994635,72.959369, Leipzig,24-Jul,19.43,74,Greenlots,150,Tesla,2020,Yes,4.8,2,Monthly
EVS02267,-23.550044,-46.572297, Frankfurt,6:00-22:00,15.29,89,Tesla,150,"CHAdeMO, Type 2",2016,Yes,5,4,Annually
EVS02268,41.975884,-87.747021, Hamburg,9:00-18:00,14.19,57,ChargePoint,350,CHAdeMO,2012,Yes,3.4,4,Quarterly
EVS02269,41.99732,-87.691292, Hamburg,24-Jul,1.27,93,EVgo,150,CCS,2010,Yes,4.3,3,Monthly
EVS02270,13.896897,100.597293, Berlin,6:00-22:00,19.07,21,Greenlots,22,Type 2,2013,Yes,3,4,Quarterly
EVS02271,-77.501066,6.246864, Köln,9:00-18:00,7.4,48,EVgo,22,"Type 2, CHAdeMO",2015,Yes,3.1,1,Quarterly
EVS02272,55.833432,37.576945, Hamburg,9:00-18:00,15.35,74,Tesla,50,"Type 2, CCS",2014,No,3.1,8,Quarterly
EVS02273,37.893016,-122.471361, Stuttgart,24-Jul,6.42,54,EVgo,150,"CCS, Tesla",2011,Yes,3.4,7,Quarterly
EVS02274,-23.59348,-46.542071, Frankfurt,9:00-18:00,16.57,60,Ionity,350,Type 2,2021,No,4.3,7,Monthly
EVS02275,-33.884796,18.504937, Stuttgart,24-Jul,19.28,42,ChargePoint,350,"CHAdeMO, Tesla",2015,No,4.1,9,Monthly
EVS02276,43.717287,-79.492982, Stuttgart,24-Jul,19.67,98,Tesla,150,CCS,2016,Yes,3.2,6,Monthly
EVS02277,37.619343,126.988934, Stuttgart,24-Jul,9.66,28,Tesla,22,Type 2,2016,Yes,4.4,5,Quarterly
EVS02278,52.577274,13.46458, Berlin,9:00-18:00,3.26,84,Tesla,350,CCS,2010,Yes,4.3,5,Monthly
EVS02279,52.469322,13.355992, Berlin,9:00-18:00,19.88,78,Tesla,22,"CHAdeMO, Tesla",2021,No,4.3,9,Annually
EVS02280,43.616659,-79.384158, Stuttgart,9:00-18:00,10.3,26,Greenlots,150,CCS,2022,No,4.3,5,Annually
EVS02281,8.860373,100.526221, München,24-Jul,7.8,86,Tesla,150,CCS,2017,No,4.3,6,Annually
EVS02282,19.408299,-99.078877, München,9:00-18:00,13.89,53,ChargePoint,350,CCS,2019,No,3.1,10,Monthly
EVS02283,41.830916,-87.785109, Hamburg,6:00-22:00,0.6,87,ChargePoint,22,"CHAdeMO, Tesla",2019,No,3.4,6,Annually
EVS02284,43.754544,-79.441204, Stuttgart,24-Jul,0.51,58,Ionity,50,Tesla,2010,No,4.6,8,Monthly
EVS02285,43.681249,-79.398947, Stuttgart,24-Jul,5.02,86,Greenlots,50,"Type 2, Tesla",2021,Yes,3.9,10,Monthly
EVS02286,43.686931,-79.428576, Stuttgart,6:00-22:00,3.57,45,Greenlots,22,CCS,2014,No,3.4,5,Monthly
EVS02287,18.987269,72.872088, Leipzig,24-Jul,9.56,25,Ionity,350,Tesla,2019,Yes,3.1,5,Monthly
EVS02288,25.385603,55.356659, Köln,24-Jul,8.53,80,Greenlots,22,CHAdeMO,2020,Yes,3.2,1,Quarterly
EVS02289,25.302693,55.220103, Köln,6:00-22:00,10.72,88,Tesla,22,"CHAdeMO, CCS",2013,No,4.3,8,Annually
EVS02290,37.680141,126.957296, Stuttgart,9:00-18:00,1.32,75,Tesla,22,Type 2,2021,No,3.2,8,Monthly
EVS02291,-22.995698,-150.045541, Stuttgart,24-Jul,9.66,59,Greenlots,22,Type 2,2022,Yes,3.9,1,Monthly
EVS02292,43.767193,-79.403714, Stuttgart,9:00-18:00,3.81,65,Greenlots,50,CHAdeMO,2015,No,4.3,5,Annually
EVS02293,52.457085,13.368895, Berlin,9:00-18:00,10.61,46,Tesla,22,"CCS, Type 2",2017,No,3.7,4,Monthly
EVS02294,43.749039,-79.43467, Stuttgart,9:00-18:00,17.32,17,ChargePoint,50,CHAdeMO,2016,No,3.8,2,Quarterly
EVS02295,-33.782422,151.236196, München,6:00-22:00,14.28,78,ChargePoint,350,CHAdeMO,2022,No,4.7,5,Annually
EVS02296,34.017028,-118.388909,Frankfurt,6:00-22:00,1.43,95,Tesla,22,"Type 2, CCS",2015,No,4.8,7,Monthly
EVS02297,34.128377,-118.22625,Frankfurt,24-Jul,5.92,25,ChargePoint,150,"CHAdeMO, Type 2",2012,No,3.3,4,Quarterly
EVS02298,55.759965,37.694202, Hamburg,9:00-18:00,12.83,92,Greenlots,50,"Type 2, CCS",2021,No,3.1,3,Annually
EVS02299,37.726816,-122.322626, Stuttgart,24-Jul,5.39,32,Ionity,150,CHAdeMO,2015,No,4.8,2,Monthly
EVS02300,13.823421,100.490012, Berlin,24-Jul,1.62,99,Tesla,150,"Type 2, CHAdeMO",2022,Yes,4,5,Annually
EVS02301,-24.837212,117.885315, Berlin,24-Jul,9.09,55,Tesla,350,"Type 2, CCS",2021,Yes,4.1,2,Quarterly
EVS02302,43.687844,-79.48974, Stuttgart,24-Jul,9.85,52,EVgo,150,Tesla,2016,No,3.1,7,Monthly
EVS02303,37.562308,126.948342, Stuttgart,24-Jul,16.63,93,EVgo,350,Type 2,2012,Yes,3.9,2,Monthly
EVS02304,13.809459,100.52358, Berlin,24-Jul,15.17,40,Tesla,22,CHAdeMO,2017,No,4.7,1,Quarterly
EVS02305,25.328955,55.271544, Köln,9:00-18:00,2.55,77,ChargePoint,350,"Tesla, CCS",2021,No,3.8,8,Quarterly
EVS02306,-33.857431,18.454915, Stuttgart,6:00-22:00,5.59,62,ChargePoint,50,"Type 2, CHAdeMO",2022,Yes,4.6,7,Monthly
EVS02307,19.082821,72.881363, Leipzig,6:00-22:00,1,36,ChargePoint,50,"Type 2, Tesla",2022,No,3.9,6,Annually
EVS02308,41.825672,-87.645615, Hamburg,6:00-22:00,13.17,69,Tesla,350,"CCS, Tesla",2016,No,4.3,6,Annually
EVS02309,-33.803988,18.407219, Stuttgart,9:00-18:00,17.79,80,Tesla,50,"Tesla, CCS",2017,Yes,3.5,10,Annually
EVS02310,34.013409,-118.356071,Frankfurt,24-Jul,15.34,16,Ionity,150,"Type 2, CHAdeMO",2013,Yes,4.9,8,Quarterly
EVS02311,-19.020507,-145.974947, Hamburg,9:00-18:00,9.47,57,ChargePoint,350,Tesla,2023,Yes,4,6,Quarterly
EVS02312,37.858137,-122.449667, Stuttgart,24-Jul,7.01,53,Ionity,350,"CCS, CHAdeMO",2014,No,4.2,4,Monthly
EVS02313,13.73125,100.586963, Berlin,6:00-22:00,14.55,87,Tesla,150,"CCS, Tesla",2020,Yes,3.3,8,Quarterly
EVS02314,52.519363,13.412737, Berlin,6:00-22:00,8.03,17,Tesla,350,Type 2,2022,Yes,3,4,Monthly
EVS02315,19.565025,-99.090255, München,9:00-18:00,5.89,65,Greenlots,350,CCS,2023,Yes,3.2,6,Annually
EVS02316,19.088399,72.807035, Leipzig,9:00-18:00,12.51,51,ChargePoint,50,"Tesla, CCS",2015,Yes,4.8,3,Quarterly
EVS02317,-23.674895,-46.617381, Frankfurt,24-Jul,8.66,100,ChargePoint,350,Tesla,2011,Yes,4.4,9,Annually
EVS02318,55.865368,37.631303, Hamburg,6:00-22:00,11.3,33,Tesla,50,"CHAdeMO, Type 2",2019,Yes,4.2,1,Monthly
EVS02319,39.870108,116.419911, Leipzig,24-Jul,6.72,40,ChargePoint,22,CCS,2012,Yes,3.6,2,Annually
EVS02320,19.577444,-99.030236, München,6:00-22:00,8.24,70,EVgo,22,"Type 2, CHAdeMO",2010,Yes,3.2,6,Annually
EVS02321,51.187496,-112.925241, Frankfurt,24-Jul,3.34,89,ChargePoint,50,"Tesla, Type 2",2012,Yes,4.8,9,Annually
EVS02322,34.176136,-118.227094,Frankfurt,6:00-22:00,5.62,57,Tesla,50,Type 2,2022,Yes,4.3,1,Quarterly
EVS02323,-23.511513,-46.649329, Frankfurt,9:00-18:00,17.33,85,ChargePoint,350,Type 2,2019,Yes,3.3,8,Annually
EVS02324,37.856504,-122.372369, Stuttgart,9:00-18:00,5.05,60,ChargePoint,350,CHAdeMO,2017,Yes,4.8,4,Quarterly
EVS02325,37.885623,-122.408402, Stuttgart,9:00-18:00,19.16,13,ChargePoint,50,Type 2,2012,No,3.6,9,Monthly
EVS02326,25.307255,55.33434, Köln,9:00-18:00,9.52,25,ChargePoint,50,Type 2,2014,Yes,4.5,8,Annually
EVS02327,39.814473,116.307661, Leipzig,24-Jul,5.94,44,Tesla,22,Type 2,2023,No,4.8,9,Monthly
EVS02328,39.990756,116.261433, Leipzig,6:00-22:00,10.21,87,EVgo,350,"Type 2, Tesla",2012,No,4.6,7,Monthly
EVS02329,43.780151,-79.437135, Stuttgart,9:00-18:00,18.47,30,Greenlots,50,"Type 2, CHAdeMO",2016,No,3.4,7,Monthly
EVS02330,37.869724,-122.484462, Stuttgart,9:00-18:00,2.24,53,Tesla,350,CCS,2020,No,4.3,6,Monthly
EVS02331,-43.969002,21.297632, Hamburg,9:00-18:00,2.94,31,Tesla,350,CCS,2018,Yes,4.8,3,Monthly
EVS02332,-23.632667,-46.514116, Frankfurt,24-Jul,6.92,91,EVgo,22,CCS,2014,Yes,3.5,1,Monthly
EVS02333,25.361589,55.278236, Köln,24-Jul,6.71,97,ChargePoint,22,Type 2,2010,Yes,4.8,8,Monthly
EVS02334,37.753875,-122.367783, Stuttgart,9:00-18:00,7.87,41,Tesla,150,Tesla,2021,Yes,3.7,10,Quarterly
EVS02335,37.696572,126.97673, Stuttgart,6:00-22:00,10.35,59,EVgo,150,"CCS, CHAdeMO",2023,No,3.5,1,Annually
EVS02336,25.250736,55.358906, Köln,24-Jul,6.52,62,Greenlots,22,"CCS, Type 2",2017,Yes,4.9,9,Quarterly
EVS02337,34.141568,-118.378158,Frankfurt,6:00-22:00,0.67,11,Ionity,150,CHAdeMO,2020,Yes,3.9,2,Annually
EVS02338,19.512012,-99.020671, München,24-Jul,1.47,19,Tesla,22,"CCS, Tesla",2016,Yes,3.2,8,Annually
EVS02339,41.827721,-87.776562, Hamburg,24-Jul,12.97,43,Ionity,350,CHAdeMO,2012,Yes,4.7,1,Annually
EVS02340,19.563128,-99.086213, München,24-Jul,11.89,26,Tesla,22,CCS,2012,Yes,3.5,1,Quarterly
EVS02341,-40.96053,-172.467276, Hamburg,24-Jul,11.92,57,Tesla,50,"CCS, CHAdeMO",2021,No,4.8,1,Quarterly
EVS02342,-33.718421,151.302019, München,24-Jul,16.99,19,Greenlots,22,CHAdeMO,2013,No,4,9,Quarterly
EVS02343,52.446377,13.349482, Berlin,9:00-18:00,0.96,91,ChargePoint,50,"CCS, CHAdeMO",2015,No,3.6,3,Monthly
EVS02344,-33.702867,151.246004, München,6:00-22:00,16.2,10,Greenlots,22,"CHAdeMO, Type 2",2010,Yes,4.2,9,Quarterly
EVS02345,-33.708221,151.35476, München,24-Jul,0.62,56,EVgo,350,"CCS, Type 2",2019,Yes,3.1,10,Annually
EVS02346,41.847814,-87.62581, Hamburg,6:00-22:00,15,17,Ionity,22,CHAdeMO,2013,No,3.1,7,Annually
EVS02347,34.089528,-118.263115,Frankfurt,24-Jul,12.83,15,ChargePoint,22,CHAdeMO,2017,No,3.3,3,Monthly
EVS02348,41.975276,-87.635673, Hamburg,6:00-22:00,16.54,84,ChargePoint,22,Tesla,2013,No,4.1,9,Annually
EVS02349,-33.706283,18.507054, Stuttgart,9:00-18:00,13.01,50,Ionity,350,CCS,2012,No,4.1,1,Quarterly
EVS02350,34.043339,-118.285125,Frankfurt,6:00-22:00,12.08,80,EVgo,150,Type 2,2011,Yes,4.7,6,Monthly
EVS02351,-19.675855,-119.574952, Köln,9:00-18:00,16.75,84,EVgo,22,CHAdeMO,2011,Yes,3.9,3,Quarterly
EVS02352,-23.692845,-46.686125, Frankfurt,24-Jul,2.08,10,ChargePoint,22,Type 2,2015,No,3.4,6,Annually
EVS02353,25.393882,55.290329, Köln,9:00-18:00,8.68,44,Ionity,150,CCS,2018,Yes,4.8,4,Annually
EVS02354,-33.835095,18.526967, Stuttgart,9:00-18:00,3.58,97,EVgo,22,"CCS, CHAdeMO",2022,Yes,3.5,4,Quarterly
EVS02355,43.674678,-79.322328, Stuttgart,9:00-18:00,7.19,55,EVgo,22,"Type 2, CHAdeMO",2011,Yes,4.7,9,Annually
EVS02356,52.582358,13.487854, Berlin,24-Jul,14.21,45,EVgo,50,CCS,2018,No,4,8,Monthly
EVS02357,25.303123,55.397703, Köln,9:00-18:00,3.68,80,Tesla,150,Tesla,2014,Yes,3.5,6,Annually
EVS02358,39.919243,116.366057, Leipzig,6:00-22:00,7.99,46,Tesla,50,Type 2,2013,Yes,4.9,8,Annually
EVS02359,37.688237,127.074942, Stuttgart,6:00-22:00,12.76,42,Greenlots,22,Type 2,2013,Yes,4.7,3,Quarterly
EVS02360,-33.851933,151.380479, München,9:00-18:00,1.96,13,Ionity,350,Type 2,2016,No,3.9,8,Annually
EVS02361,-56.116557,-26.028591, Köln,6:00-22:00,5.21,62,Greenlots,350,"Type 2, CCS",2021,No,4.7,2,Annually
EVS02362,19.56864,-99.187348, München,24-Jul,11.85,43,EVgo,50,CHAdeMO,2017,Yes,3.8,2,Annually
EVS02363,25.207237,55.382495, Köln,9:00-18:00,4.57,17,Ionity,22,"CHAdeMO, Type 2",2015,No,4.5,2,Monthly
EVS02364,43.765941,-79.464561, Stuttgart,6:00-22:00,5.78,83,EVgo,350,"Tesla, CHAdeMO",2011,Yes,3.9,5,Quarterly
EVS02365,25.381529,55.246347, Köln,9:00-18:00,3.58,74,ChargePoint,150,"Type 2, Tesla",2020,Yes,4.6,5,Quarterly
EVS02366,19.472826,-99.015959, München,9:00-18:00,16.67,84,Tesla,350,"Type 2, CHAdeMO",2010,No,4,5,Quarterly
EVS02367,34.071681,-118.263493,Frankfurt,6:00-22:00,13.58,27,EVgo,22,"CCS, Type 2",2016,Yes,3.7,4,Quarterly
EVS02368,-33.779752,18.573632, Stuttgart,6:00-22:00,3.64,64,Tesla,22,CCS,2015,No,3.8,10,Annually
EVS02369,52.52941,13.390464, Berlin,6:00-22:00,7.41,97,EVgo,50,"Type 2, Tesla",2015,No,3.4,3,Quarterly
EVS02370,55.872506,37.536765, Hamburg,24-Jul,9.55,97,Greenlots,22,CCS,2021,No,4.8,4,Monthly
EVS02371,-21.531911,-128.303588, Hamburg,24-Jul,4.93,12,EVgo,150,"Tesla, CCS",2021,Yes,3.3,1,Annually
EVS02372,55.876451,37.510874, Hamburg,6:00-22:00,19.12,17,ChargePoint,22,CCS,2016,Yes,4.9,1,Annually
EVS02373,13.723347,100.453612, Berlin,24-Jul,15.63,32,Ionity,150,CHAdeMO,2012,Yes,3.4,4,Annually
EVS02374,52.415444,13.42854, Berlin,6:00-22:00,2.12,80,ChargePoint,350,CHAdeMO,2010,No,4.8,1,Quarterly
EVS02375,-33.864996,18.485928, Stuttgart,9:00-18:00,19.16,99,Tesla,50,Type 2,2014,No,4.1,4,Annually
EVS02376,13.801592,100.572689, Berlin,24-Jul,6.72,21,Ionity,150,Tesla,2018,Yes,4.9,4,Annually
EVS02377,43.788586,-79.329459, Stuttgart,6:00-22:00,17.6,18,Tesla,350,"Tesla, CCS",2021,No,3.5,6,Annually
EVS02378,52.422403,13.3145, Berlin,24-Jul,6.17,36,EVgo,50,"CCS, CHAdeMO",2010,No,3.4,5,Annually
EVS02379,37.73867,-122.485199, Stuttgart,6:00-22:00,16.51,44,ChargePoint,350,"Type 2, CHAdeMO",2014,No,3.4,10,Monthly
EVS02380,43.617869,-79.398508, Stuttgart,6:00-22:00,9.87,92,Tesla,150,"CHAdeMO, CCS",2014,Yes,3.5,6,Monthly
EVS02381,56.03461,86.340955, Berlin,24-Jul,2.97,36,EVgo,350,CCS,2010,Yes,4.4,7,Monthly
EVS02382,19.176731,72.824159, Leipzig,6:00-22:00,16.97,96,Tesla,150,Type 2,2015,Yes,5,3,Monthly
EVS02383,-33.867701,18.427016, Stuttgart,6:00-22:00,12.91,11,EVgo,22,"CHAdeMO, Type 2",2018,Yes,4.6,3,Monthly
EVS02384,55.899682,37.679246, Hamburg,6:00-22:00,18.62,48,ChargePoint,150,"CCS, Tesla",2010,No,4.8,4,Quarterly
EVS02385,52.585174,13.362706, Berlin,24-Jul,0.59,79,ChargePoint,22,"Tesla, Type 2",2020,Yes,3.1,10,Monthly
EVS02386,34.170136,-118.243383,Frankfurt,6:00-22:00,16.29,71,ChargePoint,350,Tesla,2013,No,3.3,3,Monthly
EVS02387,19.013708,72.912187, Leipzig,9:00-18:00,1.68,46,Ionity,22,CCS,2015,No,4.3,10,Annually
EVS02388,41.931442,-87.684803, Hamburg,24-Jul,5.24,57,ChargePoint,50,CCS,2012,Yes,3.7,4,Quarterly
EVS02389,13.84979,100.45652, Berlin,9:00-18:00,6.1,69,Tesla,22,"Tesla, CHAdeMO",2022,Yes,3.4,7,Quarterly
EVS02390,39.972864,116.273023, Leipzig,9:00-18:00,6.92,45,Greenlots,22,"CHAdeMO, Tesla",2018,No,3.3,6,Quarterly
EVS02391,79.364641,68.701067, Stuttgart,9:00-18:00,17.5,27,Ionity,50,"CCS, CHAdeMO",2016,Yes,3.7,3,Monthly
EVS02392,41.967394,-87.745724, Hamburg,24-Jul,5.99,51,EVgo,350,"Type 2, CHAdeMO",2012,Yes,3.7,1,Annually
EVS02393,55.704277,37.583266, Hamburg,24-Jul,11.91,80,EVgo,350,"CHAdeMO, CCS",2011,Yes,4,1,Monthly
EVS02394,18.983657,72.858559, Leipzig,6:00-22:00,0.81,21,EVgo,22,Type 2,2015,No,3.2,7,Annually
EVS02395,-33.740927,151.241791, München,6:00-22:00,1.38,95,Ionity,22,CHAdeMO,2018,Yes,4.5,1,Annually
EVS02396,37.548627,127.009078, Stuttgart,6:00-22:00,18.2,50,Ionity,50,Type 2,2010,Yes,4.7,9,Quarterly
EVS02397,25.339403,55.354535, Köln,6:00-22:00,3.66,69,ChargePoint,50,CCS,2011,Yes,4.6,6,Monthly
EVS02398,25.315946,55.259231, Köln,9:00-18:00,8.93,21,EVgo,350,"CHAdeMO, Type 2",2011,No,4.1,8,Monthly
EVS02399,37.797171,-122.496192, Stuttgart,6:00-22:00,10.64,75,Greenlots,50,Type 2,2019,No,4,7,Monthly
EVS02400,37.501545,127.082667, Stuttgart,6:00-22:00,5.55,38,ChargePoint,150,"Type 2, Tesla",2022,Yes,5,4,Monthly
EVS02401,-20.74123,25.747125, Hamburg,6:00-22:00,18.54,15,Tesla,150,"Tesla, CCS",2022,Yes,4.8,1,Quarterly
EVS02402,37.600483,126.901517, Stuttgart,6:00-22:00,12.67,94,Ionity,350,CCS,2018,Yes,3,2,Quarterly
EVS02403,55.859237,37.602004, Hamburg,24-Jul,17.29,23,EVgo,150,Tesla,2012,Yes,3,3,Quarterly
EVS02404,-23.622822,-46.692399, Frankfurt,24-Jul,0.97,21,ChargePoint,150,"CCS, CHAdeMO",2020,No,3.6,9,Monthly
EVS02405,-23.678169,-46.577917, Frankfurt,9:00-18:00,1.12,84,Tesla,50,"CCS, Tesla",2010,Yes,5,2,Annually
EVS02406,41.860176,-87.646016, Hamburg,24-Jul,5.12,96,EVgo,150,"Type 2, Tesla",2015,No,3.4,8,Quarterly
EVS02407,41.839618,-87.777404, Hamburg,24-Jul,13.87,17,EVgo,150,"CHAdeMO, Tesla",2019,Yes,4.2,4,Monthly
EVS02408,19.496801,-99.075822, München,9:00-18:00,3.31,43,ChargePoint,150,"Type 2, CCS",2014,No,4.3,4,Quarterly
EVS02409,-33.736775,151.2672, München,24-Jul,0.86,70,ChargePoint,150,Type 2,2015,No,4.7,8,Monthly
EVS02410,41.946956,-87.778989, Hamburg,6:00-22:00,17.97,85,ChargePoint,22,"CHAdeMO, Type 2",2010,Yes,4,10,Monthly
EVS02411,36.373001,120.606079, Frankfurt,6:00-22:00,14.95,83,EVgo,350,"Type 2, CCS",2013,No,3.5,6,Monthly
EVS02412,-33.765254,151.270901, München,9:00-18:00,4.3,37,ChargePoint,22,CCS,2019,No,4.2,4,Quarterly
EVS02413,55.739251,37.658043, Hamburg,6:00-22:00,16.8,90,Tesla,350,"Type 2, CHAdeMO",2018,No,4.5,1,Quarterly
EVS02414,39.906754,116.208743, Leipzig,6:00-22:00,15.88,43,Ionity,150,CCS,2014,Yes,4.6,9,Quarterly
EVS02415,39.840977,116.268466, Leipzig,9:00-18:00,16.46,48,Ionity,50,Type 2,2015,No,4,5,Monthly
EVS02416,19.403056,-99.077852, München,9:00-18:00,16.92,67,ChargePoint,150,Tesla,2019,Yes,3.2,1,Monthly
EVS02417,25.207833,55.320243, Köln,6:00-22:00,9.76,66,Ionity,150,"CHAdeMO, Tesla",2015,No,4.4,10,Quarterly
EVS02418,41.929357,-87.620295, Hamburg,24-Jul,3.32,82,Ionity,50,"CHAdeMO, CCS",2016,No,3.3,8,Annually
EVS02419,-23.681767,-46.667218, Frankfurt,6:00-22:00,3.53,55,Greenlots,150,CHAdeMO,2014,Yes,4.3,8,Monthly
EVS02420,34.138421,-118.364527,Frankfurt,9:00-18:00,4.99,64,ChargePoint,50,CCS,2015,Yes,4.8,10,Annually
EVS02421,-55.527516,136.297399, Berlin,6:00-22:00,8.97,65,Ionity,350,"Type 2, CHAdeMO",2018,Yes,4.3,2,Quarterly
EVS02422,39.890239,116.267186, Leipzig,9:00-18:00,18.38,69,ChargePoint,350,CCS,2020,Yes,4.2,5,Monthly
EVS02423,34.027761,-118.229588,Frankfurt,9:00-18:00,5.19,35,Tesla,22,"CCS, Type 2",2012,Yes,3.1,2,Annually
EVS02424,19.473869,-99.099365, München,24-Jul,7.7,93,ChargePoint,350,Type 2,2020,Yes,4.1,10,Quarterly
EVS02425,34.085448,-118.252281,Frankfurt,6:00-22:00,7.6,59,Ionity,350,Type 2,2022,Yes,3.9,7,Monthly
EVS02426,34.03234,-118.274036,Frankfurt,24-Jul,14.03,51,Greenlots,50,"Tesla, CHAdeMO",2022,Yes,4.6,10,Quarterly
EVS02427,41.979642,-87.718219, Hamburg,24-Jul,4.36,89,Greenlots,150,Type 2,2011,Yes,3.9,8,Monthly
EVS02428,25.343728,55.24814, Köln,9:00-18:00,10.11,55,ChargePoint,150,"Type 2, CCS",2010,Yes,4.7,10,Quarterly
EVS02429,52.526023,13.434875, Berlin,9:00-18:00,3.14,93,Tesla,150,"CHAdeMO, Tesla",2019,No,3.1,5,Annually
EVS02430,37.7469,-122.331887, Stuttgart,24-Jul,13.9,92,ChargePoint,350,CCS,2016,Yes,4.6,6,Annually
EVS02431,60.58781,-2.445996, Berlin,24-Jul,6.27,42,Greenlots,22,CCS,2016,Yes,3.3,6,Quarterly
EVS02432,-23.576572,-46.654924, Frankfurt,6:00-22:00,3.11,23,Tesla,350,"Type 2, CHAdeMO",2018,No,5,5,Monthly
EVS02433,41.97029,-87.702265, Hamburg,6:00-22:00,0.75,63,Tesla,50,"Tesla, CHAdeMO",2014,No,3.1,2,Monthly
EVS02434,43.620912,-79.397266, Stuttgart,6:00-22:00,1.59,31,Greenlots,22,Tesla,2023,No,4,5,Annually
EVS02435,43.65642,-79.491329, Stuttgart,9:00-18:00,0.87,35,ChargePoint,350,"CHAdeMO, CCS",2013,Yes,4.4,1,Annually
EVS02436,13.881011,100.502916, Berlin,9:00-18:00,12.51,41,ChargePoint,350,"CHAdeMO, Tesla",2015,No,3,5,Annually
EVS02437,55.821311,37.506545, Hamburg,6:00-22:00,6.65,73,Greenlots,150,CHAdeMO,2018,Yes,3.6,7,Quarterly
EVS02438,34.191166,-118.320472,Frankfurt,6:00-22:00,1.02,78,Ionity,150,CCS,2015,No,4.3,8,Quarterly
EVS02439,52.441638,13.333771, Berlin,24-Jul,15.98,13,Tesla,22,Type 2,2011,Yes,4.4,6,Monthly
EVS02440,43.687378,-79.394476, Stuttgart,24-Jul,10.44,23,Ionity,150,"CHAdeMO, Tesla",2018,No,4.6,9,Monthly
EVS02441,53.363303,-117.780742, Frankfurt,24-Jul,9,39,Greenlots,50,Tesla,2014,No,3.3,7,Quarterly
EVS02442,43.601006,-79.319498, Stuttgart,6:00-22:00,11.63,64,EVgo,50,"CHAdeMO, Type 2",2017,No,3.4,10,Quarterly
EVS02443,37.792013,-122.327547, Stuttgart,24-Jul,12.9,58,ChargePoint,350,Tesla,2016,No,4.8,2,Quarterly
EVS02444,-33.71968,151.362139, München,6:00-22:00,7.39,65,EVgo,50,Tesla,2012,No,4.2,3,Monthly
EVS02445,19.565944,-99.037388, München,24-Jul,11.75,19,Greenlots,150,Type 2,2019,No,3.8,4,Quarterly
EVS02446,39.889631,116.415039, Leipzig,6:00-22:00,14.21,40,Tesla,150,CCS,2014,No,3.6,8,Monthly
EVS02447,19.177619,72.931034, Leipzig,24-Jul,11.57,56,EVgo,350,"CCS, Tesla",2018,No,3.3,5,Annually
EVS02448,19.435015,-99.135979, München,24-Jul,4,24,Greenlots,22,"CCS, CHAdeMO",2013,No,3.5,10,Monthly
EVS02449,25.388259,55.25299, Köln,6:00-22:00,3.94,41,Greenlots,350,"CHAdeMO, Tesla",2012,Yes,3.6,10,Monthly
EVS02450,52.425389,13.302849, Berlin,9:00-18:00,6.89,51,Ionity,350,Type 2,2011,Yes,4.9,9,Quarterly
EVS02451,83.925964,20.855163, Köln,6:00-22:00,5.97,18,Ionity,350,Type 2,2015,Yes,3.8,10,Quarterly
EVS02452,34.024178,-118.229981,Frankfurt,24-Jul,9.72,80,Greenlots,350,Type 2,2015,Yes,4.4,6,Quarterly
EVS02453,-33.754768,151.213681, München,24-Jul,13.98,93,EVgo,50,Tesla,2022,No,4.6,4,Annually
EVS02454,25.390033,55.261458, Köln,9:00-18:00,18.97,77,EVgo,50,"Type 2, CCS",2010,Yes,4.6,7,Quarterly
EVS02455,19.575519,-99.035698, München,9:00-18:00,10.81,59,Ionity,50,Type 2,2019,No,4.4,1,Monthly
EVS02456,-33.743796,18.490105, Stuttgart,24-Jul,6.57,91,Ionity,50,"Type 2, CHAdeMO",2020,Yes,4.4,10,Monthly
EVS02457,55.748355,37.508417, Hamburg,9:00-18:00,1.21,49,EVgo,150,"CHAdeMO, Tesla",2015,Yes,3.6,2,Monthly
EVS02458,37.583932,126.979465, Stuttgart,6:00-22:00,14.53,42,ChargePoint,22,CHAdeMO,2011,Yes,3.6,9,Quarterly
EVS02459,37.50984,127.040723, Stuttgart,24-Jul,6.94,70,EVgo,22,"CHAdeMO, Type 2",2019,Yes,3.6,2,Quarterly
EVS02460,-33.757512,18.554436, Stuttgart,9:00-18:00,15.05,70,Ionity,150,"CHAdeMO, Type 2",2012,Yes,3.1,5,Annually
EVS02461,-31.963893,-123.009556, Frankfurt,9:00-18:00,14.74,11,Ionity,350,"CCS, CHAdeMO",2022,No,3.4,8,Quarterly
